centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass
82,17851,0.019534924685910386,656,0.00656,-3.9355514058236976,-5.026764676026139
82,17851,0.025595184421705306,878,0.00878,-3.6653510537183847,-4.735278871335112
82,17851,0.033535499937381794,1175,0.01175,-3.395150701613072,-4.443902038391969
82,17851,0.04393911516794628,1510,0.0151,-3.1249503495077597,-4.193060535161258
82,17851,0.05757021202448125,1973,0.01973,-2.854749997402447,-3.925614958947613
82,17851,0.07543004222719395,2534,0.02534,-2.584549645297134,-3.675371104089144
82,17851,0.09883047274477239,3252,0.03252,-2.3143492931918215,-3.4258999943025272
82,17851,0.12949034700969375,4146,0.04146,-2.0441489410865086,-3.1830261719745034
82,17851,0.16966173997764095,5280,0.0528,-1.7739485889811957,-2.9412440882699213
82,17851,0.2222953809065457,7736,0.07736,-1.5037482368758828,-2.5592854278370982
82,17851,0.291257394736718,14470,0.1447,-1.233547884770571,-1.9330926453446988
82,17851,0.3816132824841911,35595,0.35595,-0.9633475326652582,-1.0329650074322547
82,17851,0.5,45812,0.45812,-0.6931471805599453,-0.7806241204526215
83,17963,0.001,5,5e-05,-6.907755278982137,-9.903487552536127
83,17963,0.001310226931162212,8,8e-05,-6.637554926876824,-9.433483923290392
83,17963,0.0017166946111427477,13,0.00013,-6.367354574771512,-8.947976107508692
83,17963,0.0022492595121002693,23,0.00023,-6.097154222666199,-8.377431249041079
83,17963,0.00294704038792655,47,0.00047,-5.826953870560886,-7.66277786326017
83,17963,0.003861291683484094,83,0.00083,-5.556753518455574,-7.09408485717363
83,17963,0.005059168352773535,139,0.00139,-5.286553166350261,-6.578451531839537
83,17963,0.006628658625087453,215,0.00215,-5.016352814244948,-6.142287436842565
83,17963,0.008685047048070261,312,0.00312,-4.746152462139635,-5.769922277160746
83,17963,0.011379382540792526,436,0.00436,-4.4759521100343225,-5.435283221621194
83,17963,0.014909573464943445,593,0.00593,-4.20575175792901,-5.127731065972503
83,17963,0.019534924685910386,777,0.00777,-3.9355514058236976,-4.857485114602581
83,17963,0.025595184421705306,1064,0.01064,-3.6653510537183847,-4.543134795068639
83,17963,0.033535499937381794,1845,0.01845,-3.395150701613072,-3.9926909084956006
