centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass
195,36214,0.019534924685910386,745,0.00745,-3.9355514058236976,-4.899541246590669
195,36214,0.025595184421705306,1016,0.01016,-3.6653510537183847,-4.589296836831801
195,36214,0.033535499937381794,1351,0.01351,-3.395150701613072,-4.30432512701003
195,36214,0.04393911516794628,1849,0.01849,-3.1249503495077597,-3.9905252335831034
195,36214,0.05757021202448125,2396,0.02396,-2.854749997402447,-3.7313695057348886
195,36214,0.07543004222719395,3190,0.0319,-2.584549645297134,-3.4451492691913383
195,36214,0.09883047274477239,4385,0.04385,-2.3143492931918215,-3.126980560163945
195,36214,0.12949034700969375,7299,0.07299,-2.0441489410865086,-2.6174328335185963
195,36214,0.16966173997764095,11676,0.11676,-1.7739485889811957,-2.147634732996223
195,36214,0.2222953809065457,17074,0.17074,-1.5037482368758828,-1.7676133473999767
195,36214,0.291257394736718,23613,0.23613,-1.233547884770571,-1.4433727781596686
195,36214,0.3816132824841911,35542,0.35542,-0.9633475326652582,-1.0344550902247969
195,36214,0.5,52837,0.52837,-0.6931471805599453,-0.6379584831160633
196,36247,0.001,37,0.00037,-6.907755278982137,-7.902007552326004
196,36247,0.001310226931162212,48,0.00048,-6.637554926876824,-7.641724454062337
196,36247,0.0017166946111427477,65,0.00065,-6.367354574771512,-7.338538195074591
196,36247,0.0022492595121002693,96,0.00096,-6.097154222666199,-6.9485772735023925
196,36247,0.00294704038792655,133,0.00133,-5.826953870560886,-6.622576336748475
196,36247,0.003861291683484094,214,0.00214,-5.556753518455574,-6.1469494499483766
196,36247,0.005059168352773535,302,0.00302,-5.286553166350261,-5.802498447595359
196,36247,0.006628658625087453,425,0.00425,-5.016352814244948,-5.4608362960458114
196,36247,0.008685047048070261,512,0.00512,-4.746152462139635,-5.274600839930721
196,36247,0.011379382540792526,610,0.0061,-4.4759521100343225,-5.099466507802871
196,36247,0.014909573464943445,723,0.00723,-4.20575175792901,-4.929516242811464
196,36247,0.019534924685910386,863,0.00863,-3.9355514058236976,-4.7525107738868
196,36247,0.025595184421705306,1163,0.01163,-3.6653510537183847,-4.454167312451564
196,36247,0.033535499937381794,1619,0.01619,-3.395150701613072,-4.123361511292593
196,36247,0.04393911516794628,2091,0.02091,-3.1249503495077597,-3.867527765541595
196,36247,0.05757021202448125,2622,0.02622,-2.854749997402447,-3.6412328006465833
196,36247,0.07543004222719395,3260,0.0326,-2.584549645297134,-3.423442990609475
196,36247,0.09883047274477239,4140,0.0414,-2.3143492931918215,-3.1844743981508685
196,36247,0.12949034700969375,5150,0.0515,-2.0441489410865086,-2.966173471312447
196,36247,0.16966173997764095,6463,0.06463,-1.7739485889811957,-2.7390765797073326
196,36247,0.2222953809065457,8406,0.08406,-1.5037482368758828,-2.4762244494051666
196,36247,0.291257394736718,10674,0.10674,-1.233547884770571,-2.2373593080763383
196,36247,0.3816132824841911,13691,0.13691,-0.9633475326652582,-1.9884315033364723
196,36247,0.5,17552,0.17552,-0.6931471805599453,-1.7400022824552168
197,37251,0.001,13,0.00013,-6.907755278982137,-8.947976107508692
197,37251,0.001310226931162212,17,0.00017,-6.637554926876824,-8.679712120914012
197,37251,0.0017166946111427477,23,0.00023,-6.367354574771512,-8.377431249041079
197,37251,0.0022492595121002693,33,0.00033,-6.097154222666199,-8.016417903503749
197,37251,0.00294704038792655,38,0.00038,-5.826953870560886,-7.875339305243843
197,37251,0.003861291683484094,46,0.00046,-5.556753518455574,-7.6842840684811335
197,37251,0.005059168352773535,50,0.0005,-5.286553166350261,-7.600902459542082
197,37251,0.006628658625087453,54,0.00054,-5.016352814244948,-7.523941418405954
197,37251,0.008685047048070261,60,0.0006,-4.746152462139635,-7.418580902748128
197,37251,0.011379382540792526,89,0.00089,-4.4759521100343225,-7.024289095238089
197,37251,0.014909573464943445,168,0.00168,-4.20575175792901,-6.38896148556697
197,37251,0.019534924685910386,237,0.00237,-3.9355514058236976,-6.044865323835097
197,37251,0.025595184421705306,343,0.00343,-3.6653510537183847,-5.675195017804288
197,37251,0.033535499937381794,440,0.0044,-3.395150701613072,-5.426150738057921
197,37251,0.04393911516794628,548,0.00548,-3.1249503495077597,-5.206650178022213
197,37251,0.05757021202448125,699,0.00699,-2.854749997402447,-4.9632747227364185
197,37251,0.07543004222719395,893,0.00893,-2.584549645297134,-4.718338884093729
197,37251,0.09883047274477239,1716,0.01716,-2.3143492931918215,-4.065174184922321
197,37251,0.12949034700969375,3016,0.03016,-2.0441489410865086,-3.5012387358423815
197,37251,0.16966173997764095,4292,0.04292,-1.7739485889811957,-3.1484173612196393
197,37251,0.2222953809065457,5728,0.05728,-1.5037482368758828,-2.8598037563297467
197,37251,0.291257394736718,7516,0.07516,-1.233547884770571,-2.5881361044368725
197,37251,0.3816132824841911,11215,0.11215,-0.9633475326652582,-2.1879180180159197
197,37251,0.5,32804,0.32804,-0.6931471805599453,-1.1146197268139266
198,37279,0.001,18,0.00018,-6.907755278982137,-8.622553707074063
198,37279,0.001310226931162212,23,0.00023,-6.637554926876824,-8.377431249041079
198,37279,0.0017166946111427477,30,0.0003,-6.367354574771512,-8.111728083308073
198,37279,0.0022492595121002693,46,0.00046,-6.097154222666199,-7.6842840684811335
198,37279,0.00294704038792655,61,0.00061,-5.826953870560886,-7.402051600796917
198,37279,0.003861291683484094,81,0.00081,-5.556753518455574,-7.1184763102977895
198,37279,0.005059168352773535,139,0.00139,-5.286553166350261,-6.578451531839537
198,37279,0.006628658625087453,227,0.00227,-5.016352814244948,-6.087975447488826
198,37279,0.008685047048070261,422,0.00422,-4.746152462139635,-5.467920150934217
198,37279,0.011379382540792526,633,0.00633,-4.4759521100343225,-5.062455042826052
198,37279,0.014909573464943445,864,0.00864,-4.20575175792901,-4.7513526961661725
198,37279,0.019534924685910386,1187,0.01187,-3.9355514058236976,-4.43374107036056
198,37279,0.025595184421705306,1587,0.01587,-3.6653510537183847,-4.143324744443819
198,37279,0.033535499937381794,2131,0.02131,-3.395150701613072,-3.8485788328716115
198,37279,0.04393911516794628,2828,0.02828,-3.1249503495077597,-3.565600437953765
198,37279,0.05757021202448125,3730,0.0373,-2.854749997402447,-3.2887619523323672
198,37279,0.07543004222719395,5076,0.05076,-2.584549645297134,-2.9806466361359503
198,37279,0.09883047274477239,7146,0.07146,-2.3143492931918215,-2.6386174263868734
198,37279,0.12949034700969375,8579,0.08579,-2.0441489410865086,-2.455852829397263
198,37279,0.16966173997764095,10249,0.10249,-1.7739485889811957,-2.2779900461386653
198,37279,0.2222953809065457,13250,0.1325,-1.5037482368758828,-2.02117263355586
198,37279,0.291257394736718,26138,0.26138,-1.233547884770571,-1.3417799918132471
198,37279,0.3816132824841911,36923,0.36923,-0.9633475326652582,-0.9963355228831949
198,37279,0.5,43939,0.43939,-0.6931471805599453,-0.8223678775973834
199,37551,0.001,27,0.00027,-6.907755278982137,-8.2170885989659
199,37551,0.001310226931162212,33,0.00033,-6.637554926876824,-8.016417903503749
199,37551,0.0017166946111427477,44,0.00044,-6.367354574771512,-7.728735831051967
199,37551,0.0022492595121002693,63,0.00063,-6.097154222666199,-7.369790738578696
199,37551,0.00294704038792655,82,0.00082,-5.826953870560886,-7.106206217705975
199,37551,0.003861291683484094,101,0.00101,-5.556753518455574,-6.897804948128969
199,37551,0.005059168352773535,140,0.0014,-5.286553166350261,-6.571283042360924
199,37551,0.006628658625087453,183,0.00183,-5.016352814244948,-6.303439312128807
199,37551,0.008685047048070261,260,0.0026,-4.746152462139635,-5.952243833954701
199,37551,0.011379382540792526,578,0.00578,-4.4759521100343225,-5.153351596297851
199,37551,0.014909573464943445,792,0.00792,-4.20575175792901,-4.838364073155803
199,37551,0.019534924685910386,1034,0.01034,-3.9355514058236976,-4.571735409901854
199,37551,0.025595184421705306,1322,0.01322,-3.6653510537183847,-4.3260244445585965
199,37551,0.033535499937381794,2018,0.02018,-3.395150701613072,-3.9030632640566743
199,37551,0.04393911516794628,2735,0.02735,-3.1249503495077597,-3.599038750114147
199,37551,0.05757021202448125,3741,0.03741,-2.854749997402447,-3.2858172306220825
199,37551,0.07543004222719395,5206,0.05206,-2.584549645297134,-2.955358379415718
199,37551,0.09883047274477239,7229,0.07229,-2.3143492931918215,-2.6270694719699312
199,37551,0.12949034700969375,9078,0.09078,-2.0441489410865086,-2.3993162819538174
199,37551,0.16966173997764095,11990,0.1199,-1.7739485889811957,-2.1210972169486686
199,37551,0.2222953809065457,15586,0.15586,-1.5037482368758828,-1.8587971105667223
199,37551,0.291257394736718,19198,0.19198,-1.233547884770571,-1.6503640790467462
199,37551,0.3816132824841911,23621,0.23621,-0.9633475326652582,-1.4430340391125205
199,37551,0.5,28899,0.28899,-0.6931471805599453,-1.241363193544495
200,37666,0.001,18,0.00018,-6.907755278982137,-8.622553707074063
200,37666,0.001310226931162212,23,0.00023,-6.637554926876824,-8.377431249041079
200,37666,0.0017166946111427477,29,0.00029,-6.367354574771512,-8.145629634983754
200,37666,0.0022492595121002693,35,0.00035,-6.097154222666199,-7.957577403480815
200,37666,0.00294704038792655,48,0.00048,-5.826953870560886,-7.641724454062337
200,37666,0.003861291683484094,63,0.00063,-5.556753518455574,-7.369790738578696
200,37666,0.005059168352773535,76,0.00076,-5.286553166350261,-7.182192124683898
200,37666,0.006628658625087453,93,0.00093,-5.016352814244948,-6.980325971816972
200,37666,0.008685047048070261,121,0.00121,-4.746152462139635,-6.717134919373487
200,37666,0.011379382540792526,162,0.00162,-4.4759521100343225,-6.425329129737844
200,37666,0.014909573464943445,212,0.00212,-4.20575175792901,-6.156339190298216
200,37666,0.019534924685910386,280,0.0028,-3.9355514058236976,-5.8781358618009785
200,37666,0.025595184421705306,496,0.00496,-3.6653510537183847,-5.306349538245301
200,37666,0.033535499937381794,1154,0.01154,-3.395150701613072,-4.461936017902183
200,37666,0.04393911516794628,1759,0.01759,-3.1249503495077597,-4.04042472023267
200,37666,0.05757021202448125,2495,0.02495,-2.854749997402447,-3.6908814567846093
200,37666,0.07543004222719395,3603,0.03603,-2.584549645297134,-3.323403354222135
200,37666,0.09883047274477239,4476,0.04476,-2.3143492931918215,-3.1064403955384123
200,37666,0.12949034700969375,5610,0.0561,-2.0441489410865086,-2.8806194664534863
200,37666,0.16966173997764095,7126,0.07126,-1.7739485889811957,-2.641420118804447
200,37666,0.2222953809065457,8681,0.08681,-1.5037482368758828,-2.4440334565784205
200,37666,0.291257394736718,10732,0.10732,-1.233547884770571,-2.2319402534247135
200,37666,0.3816132824841911,13536,0.13536,-0.9633475326652582,-1.9998173831242239
200,37666,0.5,17268,0.17268,-0.6931471805599453,-1.7563151082948603
201,37710,0.001,13,0.00013,-6.907755278982137,-8.947976107508692
201,37710,0.001310226931162212,18,0.00018,-6.637554926876824,-8.622553707074063
201,37710,0.0017166946111427477,26,0.00026,-6.367354574771512,-8.254828926948747
201,37710,0.0022492595121002693,38,0.00038,-6.097154222666199,-7.875339305243843
201,37710,0.00294704038792655,54,0.00054,-5.826953870560886,-7.523941418405954
201,37710,0.003861291683484094,74,0.00074,-5.556753518455574,-7.208860371766058
201,37710,0.005059168352773535,87,0.00087,-5.286553166350261,-7.047017346315645
201,37710,0.006628658625087453,112,0.00112,-5.016352814244948,-6.794426593675134
201,37710,0.008685047048070261,142,0.00142,-4.746152462139635,-6.557098407368968
201,37710,0.011379382540792526,182,0.00182,-4.4759521100343225,-6.3089187778934335
201,37710,0.014909573464943445,238,0.00238,-4.20575175792901,-6.040654791298754
201,37710,0.019534924685910386,410,0.0041,-3.9355514058236976,-5.496768305271875
201,37710,0.025595184421705306,674,0.00674,-3.6653510537183847,-4.999695354057922
201,37710,0.033535499937381794,1081,0.01081,-3.395150701613072,-4.5272836473310205
201,37710,0.04393911516794628,1530,0.0153,-3.1249503495077597,-4.179902450583747
201,37710,0.05757021202448125,2075,0.02075,-2.854749997402447,-3.87520903230543
201,37710,0.07543004222719395,2756,0.02756,-2.584549645297134,-3.591389832836679
201,37710,0.09883047274477239,3519,0.03519,-2.3143492931918215,-3.346993327648643
201,37710,0.12949034700969375,4500,0.045,-2.0441489410865086,-3.101092789211817
201,37710,0.16966173997764095,6404,0.06404,-1.7739485889811957,-2.748247390853623
201,37710,0.2222953809065457,9797,0.09797,-1.5037482368758828,-2.323093969625586
201,37710,0.291257394736718,13603,0.13603,-1.233547884770571,-1.9948798293367984
201,37710,0.3816132824841911,18325,0.18325,-0.9633475326652582,-1.696903938215376
201,37710,0.5,28275,0.28275,-0.6931471805599453,-1.2631921639859072
202,37976,0.001,77,0.00077,-6.907755278982137,-7.1691200431165445
202,37976,0.001310226931162212,95,0.00095,-6.637554926876824,-6.959048573369688
202,37976,0.0017166946111427477,120,0.0012,-6.367354574771512,-6.725433722188183
202,37976,0.0022492595121002693,150,0.0015,-6.097154222666199,-6.502290170873972
202,37976,0.00294704038792655,175,0.00175,-5.826953870560886,-6.348139491046714
202,37976,0.003861291683484094,202,0.00202,-5.556753518455574,-6.2046577675690235
202,37976,0.005059168352773535,262,0.00262,-5.286553166350261,-5.944580961209131
202,37976,0.006628658625087453,344,0.00344,-5.016352814244948,-5.6722838075968305
202,37976,0.008685047048070261,451,0.00451,-4.746152462139635,-5.40145812546755
202,37976,0.011379382540792526,562,0.00562,-4.4759521100343225,-5.181423615076537
202,37976,0.014909573464943445,769,0.00769,-4.20575175792901,-4.867834495464584
202,37976,0.019534924685910386,945,0.00945,-3.9355514058236976,-4.6617405374764855
202,37976,0.025595184421705306,1128,0.01128,-3.6653510537183847,-4.484724032912224
202,37976,0.033535499937381794,1349,0.01349,-3.395150701613072,-4.305806608762473
202,37976,0.04393911516794628,1673,0.01673,-3.1249503495077597,-4.090551763983404
202,37976,0.05757021202448125,2097,0.02097,-2.854749997402447,-3.8646624340683084
202,37976,0.07543004222719395,2588,0.02588,-2.584549645297134,-3.6542848093494373
202,37976,0.09883047274477239,3216,0.03216,-2.3143492931918215,-3.4370318346713713
202,37976,0.12949034700969375,4042,0.04042,-2.0441489410865086,-3.208430567006662
202,37976,0.16966173997764095,5150,0.0515,-1.7739485889811957,-2.966173471312447
202,37976,0.2222953809065457,7551,0.07551,-1.5037482368758828,-2.5834901811668027
202,37976,0.291257394736718,14341,0.14341,-1.233547884770571,-1.942047618241016
202,37976,0.3816132824841911,35451,0.35451,-0.9633475326652582,-1.037018724663103
202,37976,0.5,44998,0.44998,-0.6931471805599453,-0.7985521416498996
203,38045,0.001,16,0.00016,-6.907755278982137,-8.740336742730447
203,38045,0.001310226931162212,22,0.00022,-6.637554926876824,-8.421883011611913
203,38045,0.0017166946111427477,32,0.00032,-6.367354574771512,-8.047189562170502
203,38045,0.0022492595121002693,45,0.00045,-6.097154222666199,-7.706262975199909
203,38045,0.00294704038792655,58,0.00058,-5.826953870560886,-7.4524824544238095
203,38045,0.003861291683484094,73,0.00073,-5.556753518455574,-7.222466023821838
203,38045,0.005059168352773535,102,0.00102,-5.286553166350261,-6.887952651685957
203,38045,0.006628658625087453,124,0.00124,-5.016352814244948,-6.6926438993651916
203,38045,0.008685047048070261,162,0.00162,-4.746152462139635,-6.425329129737844
203,38045,0.011379382540792526,214,0.00214,-4.4759521100343225,-6.1469494499483766
203,38045,0.014909573464943445,394,0.00394,-4.20575175792901,-5.536574555672295
203,38045,0.019534924685910386,586,0.00586,-3.9355514058236976,-5.1396056753932156
203,38045,0.025595184421705306,1124,0.01124,-3.6653510537183847,-4.488276434516592
203,38045,0.033535499937381794,1986,0.01986,-3.395150701613072,-3.9190476203651103
203,38045,0.04393911516794628,2732,0.02732,-3.1249503495077597,-3.6001362442795477
203,38045,0.05757021202448125,3454,0.03454,-2.854749997402447,-3.3656372062636044
203,38045,0.07543004222719395,4811,0.04811,-2.584549645297134,-3.0342652232707747
