centre_number,orbit_index,x,y,local_dimension,intercept,r_squared,fit_points,min_fit_count,max_fit_count,estimator,fit_min_radius,fit_max_radius,fit_min_mass,fit_max_mass
150,312869,0.40100243838644456,-0.12912859867430815,1.1264477800008588,-1.2580185747314543,0.9983644890745241,18,32,15849,knn,0.00030639636520816006,0.07362944059463551,3.2e-05,0.015849
151,314265,-0.5177785500206513,0.32194839430443567,1.1595358873054675,-0.15737568294442866,0.9982081645393406,18,32,15849,knn,0.00016564557947271343,0.03013005340878631,3.2e-05,0.015849
152,315854,0.43160935896120045,0.20125453488024805,1.3333426873690462,0.1757730229034425,0.9818324734829973,18,32,15849,knn,0.0002726346219077179,0.029817236501127907,3.2e-05,0.015849
153,315970,0.834473059279196,-0.17377705687621858,1.1881636117245526,-1.0695062100012187,0.9966018867566626,18,32,15849,knn,0.0003990201892556702,0.07706326811387526,3.2e-05,0.015849
154,316307,1.0151728980381995,-0.13925818796365008,1.1254520521068874,-0.6413497624046003,0.9980687161108873,18,32,15849,knn,0.00018872233613542844,0.04496578677113851,3.2e-05,0.015849
155,316705,0.040493199273492875,0.2215873787529026,1.1944485786314762,-1.4646789050142142,0.9854787467332434,18,32,15849,knn,0.0006584771104781659,0.0706848028545286,3.2e-05,0.015849
156,320583,-0.7742814079235538,0.32609258550223924,1.2572657783656107,-0.5198155877551328,0.9934124984310735,18,32,15849,knn,0.00043255194520050693,0.05673387790472044,3.2e-05,0.015849
157,325741,-0.6458229929111909,-0.360676287067513,1.0822891282094447,-1.997529385491982,0.9965783289188895,18,32,15849,knn,0.0006030761040921915,0.12124596548257721,3.2e-05,0.015849
158,327536,-0.3973609282504391,-0.33662781783374934,1.0734459623932981,-1.5211333484303833,0.9968603985869899,18,32,15849,knn,0.0003508074261638089,0.08193093795544756,3.2e-05,0.015849
159,330850,-1.126206143782844,0.36915415463321444,1.3558879809526472,0.6396656231963375,0.9821443789687422,18,32,15849,knn,0.00023462350277067196,0.031918191572185554,3.2e-05,0.015849
160,331559,1.090335496610415,0.08515413598537717,2.0143516415093603,3.1855278304567625,0.8831319598930734,18,32,15849,knn,0.0007256420606415614,0.01999684218662087,3.2e-05,0.015849
161,333382,0.9697500487759527,-0.1501334518957936,1.0835866154732055,-0.7777580427093215,0.9984917614270691,18,32,15849,knn,0.000148399053113277,0.043439526427342987,3.2e-05,0.015849
162,336548,0.41232842044596396,0.22079632269594227,1.3169216098135603,0.02188810228952806,0.9949584070425289,18,32,15849,knn,0.0003294736146958244,0.036530572554176105,3.2e-05,0.015849
163,337168,0.7953475889863355,-0.003980962695185213,1.0090233914552893,-1.8412076213739588,0.998421068033322,18,32,15849,knn,0.00024751697141419494,0.09087482006860421,3.2e-05,0.015849
164,340874,0.6866440806007178,0.10558823027700957,0.9042961904042912,-1.4734373446301174,0.9981893916691497,18,32,15849,knn,5.0972935415807095e-05,0.047624786758363645,3.2e-05,0.015849
165,341269,0.0106149234682138,-0.29471325170267954,1.1214367925781372,-1.5737251256713374,0.9944702371932849,18,32,15849,knn,0.00048500480295765586,0.10423737017128921,3.2e-05,0.015849
166,342520,1.0086205269011466,0.11467022136452397,1.6664760156185143,2.3752925357601495,0.9855429196088983,18,32,15849,knn,0.0004240850790900599,0.02382786201529663,3.2e-05,0.015849
167,345187,1.2622939991672557,-0.03758138573163043,1.239178601824341,0.5134165062823864,0.9905063520949499,18,32,15849,knn,0.00021162633793642317,0.028249890335189116,3.2e-05,0.015849
168,346143,0.5912391324228284,-0.21945171670796976,1.1802401911270666,-1.387958871354784,0.9918185700129472,18,32,15849,knn,0.000501733471950738,0.11416365911291723,3.2e-05,0.015849
169,350962,0.7285029981585966,-0.05306158630219653,1.1190234016335896,-1.8445203123441452,0.9720277602237112,18,32,15849,knn,0.0003680481399260625,0.0634400058241927,3.2e-05,0.015849
170,351062,1.2535341445569468,0.02346517430034084,1.1497211140226677,-0.17729768713106253,0.9952263974816591,18,32,15849,knn,0.0001798918865901061,0.0334016462497197,3.2e-05,0.015849
171,351971,0.7150873472118272,0.08694266547766182,1.0405322605945935,-1.3096212494864108,0.9938427681825984,18,32,15849,knn,0.00014551942763742673,0.04828039230455993,3.2e-05,0.015849
172,353327,1.2598541679486934,-0.03939500873039433,1.2896007551094775,0.7624496495171806,0.9698291173462007,18,32,15849,knn,0.00028051217351943814,0.02872130456181152,3.2e-05,0.015849
173,354244,0.594592423485629,0.18539704570466134,1.3946246368152835,0.3159543156839771,0.9775662816444323,18,32,15849,knn,0.0003373739778702527,0.03913017948381654,3.2e-05,0.015849
174,354501,0.6468373244511031,-0.05016561719844304,1.0970110443415797,-0.8706258733591639,0.9985411658267622,18,32,15849,knn,0.00019471497580892733,0.05001341359755553,3.2e-05,0.015849
175,354763,-0.20550411433208088,0.2581761859422591,1.2611459132945477,-1.0479253486191416,0.9825857550474253,18,32,15849,knn,0.0006696371768345943,0.05921386531508266,3.2e-05,0.015849
176,355275,1.0898139221976735,0.09587176654220682,1.4083183326840667,1.0814810271467736,0.9810774791681365,18,32,15849,knn,0.0002575854072294093,0.019376417887900836,3.2e-05,0.015849
177,356145,-1.1313639165472327,0.37286612601216795,1.4589708291701524,0.9871927235667954,0.9745859214547395,18,32,15849,knn,0.00031846591917809424,0.03337221102229284,3.2e-05,0.015849
178,373647,-0.5475206169246215,0.3248764437871625,1.2089737453361618,0.3431395151957076,0.9701051897279818,18,32,15849,knn,0.00028350146405260886,0.0335081550691598,3.2e-05,0.015849
179,378619,0.6512312533330219,0.07332561815669296,1.1694747426950487,-0.7121615286474383,0.9927795602102364,18,32,15849,knn,0.00028519430402381253,0.04444348222035904,3.2e-05,0.015849
180,379654,-0.5149706054345702,-0.26976821937240597,1.0236444616830125,-1.915525947928343,0.9980283265596585,18,32,15849,knn,0.000230549623824047,0.08820726772897292,3.2e-05,0.015849
181,380804,0.7375933590135555,0.07533121081817198,0.817550807453273,-2.1201974462648994,0.9963889287036521,18,32,15849,knn,3.7895151398269886e-05,0.05684253749156448,3.2e-05,0.015849
182,382156,0.9405891700170852,0.12460647125286338,1.614577189235825,1.6970714564747262,0.9855358665887927,18,32,15849,knn,0.00046085905695416717,0.027284757043064822,3.2e-05,0.015849
183,382211,0.6600943828750578,0.11536836660479338,1.1619595143453871,-0.7084478784406761,0.9977521525425069,18,32,15849,knn,0.00024057036375842037,0.04495677740814995,3.2e-05,0.015849
184,382511,-0.9988771751175018,0.36304222918622614,1.3293531886518855,0.09493912912733939,0.9968921079775024,18,32,15849,knn,0.0003907378169156859,0.043752984644979134,3.2e-05,0.015849
185,386800,1.0160403873895576,-0.13235883983343041,1.2546798189545143,-0.2630395485373227,0.9868932462995288,18,32,15849,knn,0.0002636017337988892,0.04483721203783076,3.2e-05,0.015849
186,386858,0.5351354549175215,0.20252184115061303,1.4858946380401241,0.8811450989769193,0.9841680224125007,18,32,15849,knn,0.0007427137136427971,0.038606987839361055,3.2e-05,0.015849
187,388883,0.4565002707551829,0.21497618798396725,1.3637403118179732,0.3509695258981313,0.9961642646159319,18,32,15849,knn,0.00038397202403548514,0.03484702169701112,3.2e-05,0.015849
188,391330,-0.6257648741803209,0.30959343178859705,1.1363231179943467,-1.1194025420686038,0.9957878390808474,18,32,15849,knn,0.0002739242718359517,0.06031438992321898,3.2e-05,0.015849
189,396794,-1.0113720670915707,0.35128331040542954,1.2573653980170596,-0.3403395423901213,0.9860573603280691,18,32,15849,knn,0.00023049343374981608,0.0418085233339363,3.2e-05,0.015849
190,397480,-0.5589380814957415,-0.27479117585537344,0.9920097905717687,-1.7848397167898191,0.9944959609079317,18,32,15849,knn,0.00023109209580003323,0.101842799180306,3.2e-05,0.015849
191,399617,0.45353843751295164,0.21519158076244713,1.2898413610985608,0.027282255827393413,0.9927314461455967,18,32,15849,knn,0.00027418133711137015,0.03478063120124157,3.2e-05,0.015849
192,400868,0.699714418238317,-0.008669019779432446,1.1436500573760549,-0.3545162155510203,0.9958395360122698,18,32,15849,knn,0.0001652101419001862,0.04282695754053418,3.2e-05,0.015849
193,401592,0.6956915178755912,-0.015936836123393288,1.2457991585716348,-0.0027773703845013673,0.9898139212251125,18,32,15849,knn,0.000280431609339426,0.044614891718279925,3.2e-05,0.015849
194,402263,-1.261786355434805,0.3812576526333527,1.2041381407344667,0.34500882731966004,0.9915481733843549,18,32,15849,knn,0.00013464299421346687,0.021031215339419058,3.2e-05,0.015849
195,402381,-0.27269894235819375,0.29921823565099337,1.2070977075107487,-0.5630051864864587,0.9907872907676789,18,32,15849,knn,0.0004187135779962511,0.05014480551384807,3.2e-05,0.015849
196,407718,0.9238815225337214,0.13457424803658471,1.4014204153588516,1.0099771441616656,0.9950458430194187,18,32,15849,knn,0.000312446551596591,0.029604730185763543,3.2e-05,0.015849
197,407842,0.8010953709419896,0.14591409848506828,1.449210937070655,0.3711736672805483,0.9764922320516534,18,32,15849,knn,0.00043298851586273933,0.03849607842946642,3.2e-05,0.015849
198,408478,1.2129549963025936,0.04141389018729217,1.316038538190373,0.5602818960405008,0.9737253113417998,18,32,15849,knn,0.00017520672099324413,0.022989506063458835,3.2e-05,0.015849
199,409172,0.2636904008428196,-0.2626774222642717,1.1498167836943975,-1.3642540915718961,0.9964943513482343,18,32,15849,knn,0.000424567138606509,0.09054271883301412,3.2e-05,0.015849
200,413764,-0.08342145285297697,-0.30370570322564033,1.200858883340389,-1.2166625271721008,0.9831334426554378,18,32,15849,knn,0.0006872161715689545,0.09527885201573377,3.2e-05,0.015849
201,415172,0.8932912413576446,-0.16176135823822232,1.3283939740347073,-0.00998926670535204,0.9833562627024849,18,32,15849,knn,0.00032304307562672506,0.046487285876132364,3.2e-05,0.015849
202,416432,1.098457967722828,-0.11668235266063308,1.1632118318784195,-0.3716564563375519,0.993643080495377,18,32,15849,knn,0.0001957798449698582,0.03361645762675639,3.2e-05,0.015849
203,421005,0.39776126729746514,0.20511310532109941,1.2515463286109685,-0.16053464990051564,0.9831827273599273,18,32,15849,knn,0.0002727326918078765,0.0270180465210684,3.2e-05,0.015849
204,423477,0.12044697067855167,0.2085370582405545,1.2795719951118913,-1.0001225042989617,0.9716752218134385,18,32,15849,knn,0.000667919149330655,0.053111767197327985,3.2e-05,0.015849
205,423722,0.8906878816097071,0.12857481959412784,1.4947359425975604,0.6093168822543903,0.9678912229764476,18,32,15849,knn,0.0004207703466366336,0.034168733074346216,3.2e-05,0.015849
206,428691,-1.080375918524296,0.3584636257865832,1.3443937118928333,0.23628511047543008,0.9960046096050945,18,32,15849,knn,0.0003113892303855702,0.03620033529657231,3.2e-05,0.015849
207,430311,1.158847075499838,-0.09662624102520186,1.198543784055038,-0.1966830961684707,0.9958567816967268,18,32,15849,knn,0.00026112462881448985,0.035485522597453745,3.2e-05,0.015849
208,434160,-0.06318583518782134,-0.3014726405131084,1.1724712514121545,-1.3497706208415945,0.9836261359657178,18,32,15849,knn,0.0006523857230136079,0.09702477636464638,3.2e-05,0.015849
209,435608,-0.579874115713052,0.32810540261323806,1.2133598951963815,-0.7474276902188897,0.9926170513809917,18,32,15849,knn,0.000350011727017894,0.04385194081928043,3.2e-05,0.015849
210,436584,1.1265610372817236,-0.10739168957734854,1.273988243075128,0.2933243917363948,0.9895536578913035,18,32,15849,knn,0.00030951153933898314,0.030264391975611055,3.2e-05,0.015849
211,437126,1.1869690387208824,0.049956387321468156,1.4162373027378146,0.47338686996282114,0.9613053476439559,18,32,15849,knn,0.00031720202777078946,0.02904089085068712,3.2e-05,0.015849
212,437937,0.5963360457488712,0.18515081318214788,1.5387558851377188,0.9790292637914677,0.9878559666631412,18,32,15849,knn,0.0006128692378112594,0.039223471215106394,3.2e-05,0.015849
213,439155,-1.2749901417110958,0.3818063401188358,1.2682626075356656,1.2291764476890308,0.987436497286708,18,32,15849,knn,0.00010279869472244896,0.023811841804784326,3.2e-05,0.015849
214,439898,1.0596373756116209,-0.12788668610439669,1.1868585272807655,-0.3900578606324072,0.9966708849529916,18,32,15849,knn,0.0002555896897837498,0.041939978728423796,3.2e-05,0.015849
215,442713,0.470936723052926,0.1964511701925261,1.3023890269879241,-0.12079358901267111,0.9715754239592624,18,32,15849,knn,0.0003052534596158056,0.032205152131936796,3.2e-05,0.015849
216,444325,1.2478318887148363,-0.051268310878539926,1.2348597670265833,0.37805401796587196,0.9900019302022953,18,32,15849,knn,0.00020201329161399404,0.02935298794078815,3.2e-05,0.015849
217,445632,-0.5593309622542346,-0.2748471869779515,0.9751125138247316,-1.8578233514222957,0.9960757149137636,18,32,15849,knn,0.00017882335128837986,0.10195472447391095,3.2e-05,0.015849
218,446153,1.2515658901734232,-0.0476288525151217,1.2644397764593585,0.5135801072725507,0.9767670676168538,18,32,15849,knn,0.0003131167701422104,0.02931850834381178,3.2e-05,0.015849
219,446322,-0.209815458677375,0.29208993268509437,1.1555466012796716,-0.7881752317826929,0.9882658685229864,18,32,15849,knn,0.0003794608105416149,0.05475496462216661,3.2e-05,0.015849
220,446445,0.1546619519698369,-0.27806403873271024,1.1522414905332468,-1.3257434193497843,0.9880098057762103,18,32,15849,knn,0.00041235847864655456,0.104083968269415,3.2e-05,0.015849
221,448239,-0.6775728364818288,-0.36355149154105726,1.0471890913679978,-2.052523923856658,0.9977957291795114,18,32,15849,knn,0.0004601568841744124,0.13123479076662276,3.2e-05,0.015849
222,448904,-0.6003735025451596,0.32990599432913054,1.2385677172290368,-0.8054271832154836,0.9935383561124491,18,32,15849,knn,0.00041592202685669373,0.05404044207549411,3.2e-05,0.015849
223,454169,0.808514812022666,-0.18323826161254977,1.2559877671288384,-0.9510187984135887,0.9909578424797563,18,32,15849,knn,0.00046642709076088275,0.09147885190974714,3.2e-05,0.015849
224,456476,1.2113264363569587,0.050325508153569815,1.3270966271842832,0.5947365492941435,0.9882271513537811,18,32,15849,knn,0.00036464098195924396,0.024973947128713318,3.2e-05,0.015849
225,459350,0.5066212953438318,-0.22937456809893192,1.1259365680559246,-1.5672971967376825,0.9967299142251694,18,32,15849,knn,0.00040442739785197837,0.10621391602325637,3.2e-05,0.015849
226,462573,-0.8375605846904033,-0.3773449545989025,1.0483672393757024,-1.5340521588526328,0.9964655503912339,18,32,15849,knn,0.000310607315777809,0.07962479357633412,3.2e-05,0.015849
227,465017,1.2710871630299416,-0.022411115439076427,1.2260466429852799,0.7052943168708693,0.9798864817744207,18,32,15849,knn,0.00019991343885390303,0.025997968563456642,3.2e-05,0.015849
228,467006,0.6074671023993838,0.09353214327969073,1.0613805450227634,-1.1893793698101454,0.9963220218573148,18,32,15849,knn,0.00014547900636679588,0.04707249688692779,3.2e-05,0.015849
229,469404,0.9530705003608135,-0.14825491359934675,1.2884747796420832,-0.07603911719899611,0.9756890772154625,18,32,15849,knn,0.0002759068736522816,0.0403122639805534,3.2e-05,0.015849
230,471328,0.6458574388050871,0.17769954327285434,1.5241140914481328,0.8768997168082553,0.9848857161149316,18,32,15849,knn,0.0005420369568226987,0.0397117897284652,3.2e-05,0.015849
231,471721,1.1647327978945516,-0.08069585388494126,1.2794201986459361,-0.2809955150043536,0.9767829830091113,18,32,15849,knn,0.0003764142169205794,0.03658513715817319,3.2e-05,0.015849
232,475606,-0.07971281502373828,0.2404699397935382,1.1868002816926089,-1.468228478605392,0.9778872779989455,18,32,15849,knn,0.0005992911675296114,0.0647971250684509,3.2e-05,0.015849
233,476181,-0.9965033824911199,0.3627994023814547,1.3218611199454233,0.06566114379803385,0.9970408237174172,18,32,15849,knn,0.0004307349457125835,0.0441685351972161,3.2e-05,0.015849
234,477613,-0.10180461471727134,0.24304286036239228,1.2264730805995647,-1.3244770896654638,0.9789317221519532,18,32,15849,knn,0.0007224751328118681,0.06387533815854,3.2e-05,0.015849
235,480955,0.39368758785340585,0.21258134298321188,1.6426845117012985,1.46233249926235,0.9811416556983704,18,32,15849,knn,0.000821359519193501,0.028177217120552538,3.2e-05,0.015849
236,485858,0.6517223928468241,0.1182744968069552,1.1230003956704298,-0.9473233569854144,0.9953451586977956,18,32,15849,knn,0.00022494642941048507,0.04459330303057456,3.2e-05,0.015849
237,494534,0.6934224733174278,0.16454795797919639,1.398999454836729,0.12461241981988518,0.977315747526773,18,32,15849,knn,0.00041159620913176965,0.0407784598579532,3.2e-05,0.015849
238,497098,-0.28708452076090313,-0.3252865292044592,1.1193615267238946,-1.5698201734611732,0.9899681878940907,18,32,15849,knn,0.0005304154982745255,0.09228062166961211,3.2e-05,0.015849
239,498767,1.158316241509107,-0.09645809388594752,1.1951996149489716,-0.2055107224529634,0.9952241224573153,18,32,15849,knn,0.0002605521695175829,0.03531502865337611,3.2e-05,0.015849
240,498878,0.19162991908070184,0.2351630123368501,1.475208457951782,-0.011747641266252117,0.958313589926999,18,32,15849,knn,0.0006381422317869296,0.04767815118009751,3.2e-05,0.015849
241,499298,0.1326498178914765,0.23996899045318326,1.3552976398268397,-0.002580740996315521,0.9786740733529473,18,32,15849,knn,0.00037100767747557344,0.0396238262803757,3.2e-05,0.015849
242,506338,-1.0422567978378015,0.36540456666926197,1.2973849176787384,0.33257666659133583,0.9960134422387983,18,32,15849,knn,0.0002650355084800513,0.03571822834184321,3.2e-05,0.015849
243,509058,0.7935208678338479,-0.1859934824430651,1.225092014621155,-1.0356497839825738,0.9922229321143893,18,32,15849,knn,0.0004838413120361974,0.09392609710701467,3.2e-05,0.015849
244,510215,-0.8901672768146498,0.33857537353415956,1.2302483887431568,-0.4608758902807346,0.9955087552226924,18,32,15849,knn,0.0002853832647995503,0.04425584677013734,3.2e-05,0.015849
245,511815,1.2703016557300502,-0.0011518187194575341,1.3439758543594018,1.129736315162225,0.9700358918151717,18,32,15849,knn,0.00024874857854389034,0.027194060412454927,3.2e-05,0.015849
246,512105,0.6604436768139279,-0.042625636266922014,1.1285309077426187,-0.7184473911516209,0.9962974879361142,18,32,15849,knn,0.00024496682022532337,0.04647960307756932,3.2e-05,0.015849
247,514598,-0.4625682492513693,-0.34275291449843687,1.049110293921705,-1.198484116564848,0.9601453515550891,18,32,15849,knn,0.0003538909574015262,0.0845319419387916,3.2e-05,0.015849
248,515213,0.6991163187568509,0.16362553533573107,1.3764772316912524,0.03315108229971748,0.9757842842403989,18,32,15849,knn,0.00039853497970805197,0.04067427885645654,3.2e-05,0.015849
249,515378,1.185944804830615,-0.0694992808395915,1.2117518247652421,-0.5582191191022177,0.9768090323549933,18,32,15849,knn,0.00034366355824455824,0.03657594220920517,3.2e-05,0.015849
250,520976,0.4518711621399702,-0.23731578020669014,1.1191010077339925,-1.5602156442992483,0.9962602434834313,18,32,15849,knn,0.0003557644610470512,0.10277520923747466,3.2e-05,0.015849
251,525843,1.1743551829490302,0.06737391671026274,1.2460676449091797,-0.03993429125697307,0.9973938563202644,18,32,15849,knn,0.00028559398382193435,0.03451091113882519,3.2e-05,0.015849
252,526687,1.0568401315706675,0.09714231106884369,1.2757180723185182,0.787907632693007,0.9894816023701271,18,32,15849,knn,0.0001133354295769825,0.018217337218808728,3.2e-05,0.015849
253,526902,-0.6551225581172662,0.3338033098788112,1.327009608265804,-0.482839171702995,0.986784195202359,18,32,15849,knn,0.0008713042017100405,0.06231580174489298,3.2e-05,0.015849
254,529556,0.812403285977216,0.15581496571587405,1.5482443257645924,1.2900749357723738,0.9937404426210413,18,32,15849,knn,0.000520242813023708,0.037312588230912026,3.2e-05,0.015849
255,532983,0.5857336502963488,0.10184056037090006,1.1730186571616856,-0.8117413318399271,0.991729265029298,18,32,15849,knn,0.00033586083334014835,0.049240544642467736,3.2e-05,0.015849
256,533068,0.719229803024281,0.08494998349407568,1.0287224615936545,-1.355168018283347,0.9944045819470122,18,32,15849,knn,0.00013486228472448175,0.04953878902795426,3.2e-05,0.015849
257,535110,0.21257844788823388,0.245219814358851,1.3132780419250245,-0.22757211889726162,0.9879822606415638,18,32,15849,knn,0.0006306990405072898,0.05396483565467841,3.2e-05,0.015849
258,538078,0.6444896685531324,0.1779052435947343,1.5195015545996438,0.8683313811408765,0.985527736202807,18,32,15849,knn,0.0005877286011741186,0.03968680669032317,3.2e-05,0.015849
259,541876,0.39926594819786615,0.2048025258488915,1.2077409181105863,-0.37527312213222924,0.9792462432386756,18,32,15849,knn,0.0002270091917313472,0.027201123471851715,3.2e-05,0.015849
260,541964,-1.226004047052534,0.3792718128979702,1.2116760677227065,-0.24368051981863456,0.9900000298577811,18,32,15849,knn,0.00022172002626292723,0.038948832001620866,3.2e-05,0.015849
261,541985,-0.9312608924881687,0.3576972769693296,1.272488257093842,-0.3008210439673907,0.9968066354294808,18,32,15849,knn,0.0003487772613047542,0.04771668416704467,3.2e-05,0.015849
262,542564,0.4247110526977407,0.17993115450295719,1.1564926228033336,-0.9606529743500651,0.9750800909209648,18,32,15849,knn,0.00021975425385704976,0.03506293344981446,3.2e-05,0.015849
263,544202,0.6758253292451154,0.10364767373577029,1.3148198510475395,-0.036601760622859705,0.9842223507606113,18,32,15849,knn,0.000347500228510766,0.04278198272059654,3.2e-05,0.015849
264,548424,-0.5011729064373611,0.3204397864520154,1.123620338299239,-0.46860718878391916,0.9958422255571554,18,32,15849,knn,0.00019367469988171637,0.035351330214073426,3.2e-05,0.015849
265,551290,-0.4598216406568024,0.2900966451888281,1.184863428211684,-0.8654628411045706,0.9885409277568554,18,32,15849,knn,0.00028707722338486616,0.04381850273076137,3.2e-05,0.015849
266,551872,1.2643804342990863,0.01038513964167298,1.307545807946398,0.7673556244329173,0.9642499175041711,18,32,15849,knn,0.00026626465679900456,0.03064659029030375,3.2e-05,0.015849
267,553119,0.7131589827901885,0.09459768579163591,1.397090177268295,-0.03560595369290585,0.9876357887996207,18,32,15849,knn,0.0005290594064239697,0.05238530035249765,3.2e-05,0.015849
268,553302,-0.6906606943597121,0.33780432375413083,1.2706145053325353,-0.7490931286822293,0.9930796268414133,18,32,15849,knn,0.0005682408694831787,0.06264905271490619,3.2e-05,0.015849
269,555044,0.6976654720186761,0.0381163942013644,1.211615537203667,-0.03623513953248566,0.9863144443664419,18,32,15849,knn,0.00022985064965944037,0.042664660155219275,3.2e-05,0.015849
270,558362,-0.05035185279130436,0.276067772125836,1.1543309431430875,-0.9183023814742739,0.9955338102090606,18,32,15849,knn,0.0003537172448936713,0.06083971200949221,3.2e-05,0.015849
271,561223,0.5961809535957674,0.1794571338959541,1.3702844600682749,0.12506869393313655,0.9898351459667665,18,32,15849,knn,0.00041966540540181336,0.04002514590949416,3.2e-05,0.015849
272,563388,1.2550127705661165,0.021915824911420096,1.138543439133194,-0.21691140514362914,0.9961329175478554,18,32,15849,knn,0.00017262026785462982,0.03402788808551996,3.2e-05,0.015849
273,566205,0.7079461853151099,0.011948763374185817,1.177795751964953,-0.1616710967763779,0.9939213877040476,18,32,15849,knn,0.000180427288204364,0.0410203258302148,3.2e-05,0.015849
274,570636,1.2703637569805903,-0.02431245559271806,1.190588025696454,0.5183010998253234,0.9813419223304386,18,32,15849,knn,0.00018459242522921113,0.02623824103670845,3.2e-05,0.015849
275,573460,1.077087198981448,0.089091238634328,2.658584250294906,7.921249257231479,0.8423473152575998,18,32,15849,knn,0.0007925851092572567,0.014756079417867267,3.2e-05,0.015849
276,574075,1.12571327876864,-0.09739910592932752,1.1603841824387116,-0.12445997831842115,0.9975971542014939,18,32,15849,knn,0.00016765033255408183,0.03066233598227469,3.2e-05,0.015849
277,574908,0.3900927722994314,0.2236293509058309,1.311455418005747,0.05638125254293041,0.9953577593541596,18,32,15849,knn,0.0003702873220566518,0.03496827497235692,3.2e-05,0.015849
278,575290,0.3135660627395067,0.21190738699269923,1.3829663733704052,1.5106974742363035,0.9925773602602262,18,32,15849,knn,0.00017477303508318392,0.017779059865339075,3.2e-05,0.015849
279,575441,1.0883562746623427,0.0929070770331397,1.5603935019649353,1.948281356934294,0.9732419464920222,18,32,15849,knn,0.0003094289359829646,0.01824020864493611,3.2e-05,0.015849
280,577644,0.2970989545050994,0.23599278192387463,1.3506383772981807,0.1849280905497817,0.9930759780835995,18,32,15849,knn,0.00042220062297816587,0.030389226453268376,3.2e-05,0.015849
281,578345,1.2380126396125637,-0.05846728107812617,1.2085508883464076,0.1855618497211694,0.9894175272244604,18,32,15849,knn,0.0002235327448282927,0.029545410298331368,3.2e-05,0.015849
282,579002,0.8301523759828588,0.14048834408982502,1.4327771885380831,0.2986149427829127,0.9719269342551898,18,32,15849,knn,0.0004293849712658049,0.037783689345873644,3.2e-05,0.015849
283,579852,-0.45747216859929096,0.31665086455255614,1.1874964643205377,-0.39991879149660786,0.9924454520696415,18,32,15849,knn,0.00030716714684251483,0.04145861016702748,3.2e-05,0.015849
284,580723,-1.023779812899781,0.36495877354817674,1.3700478015258972,0.4451849974782356,0.9940264541237338,18,32,15849,knn,0.0004656623906708884,0.037132396068526384,3.2e-05,0.015849
285,583958,-0.18895829282199944,0.25529214945690715,1.227922785891545,-1.148481104181415,0.9836990538176639,18,32,15849,knn,0.0006386423661392902,0.059578768600241395,3.2e-05,0.015849
286,584198,0.30726295645028423,0.2220058282708068,1.3451292237659793,0.48166115842985563,0.9517297053057333,18,32,15849,knn,0.00021839463676596551,0.019460024744573468,3.2e-05,0.015849
287,587019,1.0605420402101657,0.10082910642237979,1.8105851364749894,3.3174501373095757,0.9720821472697543,18,32,15849,knn,0.0004153257071355537,0.017761180965035046,3.2e-05,0.015849
288,589357,0.08417929251791989,-0.28467200392074726,1.1891519541277968,-1.3990930939766073,0.9887279113965919,18,32,15849,knn,0.0006182636467043137,0.10225516972245546,3.2e-05,0.015849
289,592976,0.4811183974874814,0.16658762139241315,1.2277397916690065,-0.7771797225910546,0.9856116162216056,18,32,15849,knn,0.0003151446254429766,0.041094537344016385,3.2e-05,0.015849
290,593163,-1.2844709849717186,0.38155848064032133,0.9585618509157138,-0.34331168062327694,0.9719391721573155,18,32,15849,knn,5.967621233577038e-05,0.033176435654638285,3.2e-05,0.015849
291,595731,-0.116535104013438,0.28244519272724694,1.2225675864871557,-0.6382280590529218,0.9832874833512404,18,32,15849,knn,0.0005712700405923896,0.05904115872430194,3.2e-05,0.015849
292,595995,1.0411434343029549,0.10118805400997878,1.2584298348255534,0.49995788088372217,0.9875933369214275,18,32,15849,knn,0.00014802644914939402,0.021034667945654045,3.2e-05,0.015849
293,600729,-0.547915131749398,-0.2735502344935725,1.0401025625458733,-1.6772046922785002,0.99781194197255,18,32,15849,knn,0.0002709779868284171,0.09964758882832925,3.2e-05,0.015849
294,602450,0.6083057500476257,-0.2169178777589342,1.21501441393947,-1.2911317457522193,0.9890860735651896,18,32,15849,knn,0.0006041497677134581,0.11587805983659423,3.2e-05,0.015849
295,604488,0.28321125699230293,0.22561444399988248,1.4683405059011603,0.33732246170276664,0.9667530183992515,18,32,15849,knn,0.0009255319859117544,0.031880318173614176,3.2e-05,0.015849
296,608185,0.05180013558346258,-0.1944097572474952,1.1296708452397466,-2.3482078764320167,0.9870566538999597,18,32,15849,knn,0.0007635367643972329,0.12037904265366317,3.2e-05,0.015849
297,609400,1.265307728455241,0.01045054460665268,1.1739079987915104,0.12886879266588233,0.9926356218902177,18,32,15849,knn,0.00019261743980000733,0.03075614681652662,3.2e-05,0.015849
298,613117,0.9605031784862007,0.12882526641699868,1.424043748028578,0.9817959614564784,0.9942825341092459,18,32,15849,knn,0.00029702019427105703,0.027128105621616244,3.2e-05,0.015849
299,615122,-0.9532406458451134,0.3594534405889245,1.3212669064250269,-0.09421063263634788,0.9961447826675591,18,32,15849,knn,0.0005075141686683228,0.04662834686735922,3.2e-05,0.015849
300,617446,0.5339555883748354,-0.09419559697447079,1.0899045371076428,-1.5371748810011006,0.9978778677361934,18,32,15849,knn,0.00031756610630932487,0.08400389053027794,3.2e-05,0.015849
