centre_number,orbit_index,radius,count_excluding_self,mass,log_radius,log_mass,estimator
297,27819,0.006092983449949172,47,0.00094,-5.100617423959552,-6.969630682700225,knn
297,27819,0.007522345995327463,62,0.00124,-4.889877222208361,-6.6926438993651916,knn
297,27819,0.00891441131679436,83,0.00166,-4.720086062736323,-6.400937676613685,knn
297,27819,0.011293538820132603,111,0.00222,-4.483524502624673,-6.110248083097949,knn
297,27819,0.012555757180960178,148,0.00296,-4.377575979074409,-5.822566010646168,knn
297,27819,0.014712881903637896,197,0.00394,-4.219031848966257,-5.536574555672295,knn
297,27819,0.017484031953803592,262,0.00524,-4.046467274380154,-5.251433780649187,knn
297,27819,0.02054740717503162,349,0.00698,-3.8850205175314985,-4.964706362207856,knn
297,27819,0.024716807667149638,465,0.0093,-3.700271794410306,-4.677740878822926,knn
297,27819,0.029684307846188272,619,0.01238,-3.5171367281495503,-4.391673011725687,knn
297,27819,0.03693249372550756,824,0.01648,-3.298663526659338,-4.105607754500811,knn
297,27819,0.04225806159436772,1098,0.02196,-3.1639601364130048,-3.8185326623408073,knn
297,27819,0.049701253603362305,1462,0.02924,-3.0017251227899666,-3.5322176441005593,knn
297,27819,0.06226960724407646,1947,0.03894,-2.776281817423329,-3.2457332790380833,knn
298,27891,0.0054731274470762896,15,0.0003,-5.2079050805801925,-8.111728083308073,knn
298,27891,0.005839516428416642,19,0.00038,-5.143107288923703,-7.875339305243843,knn
298,27891,0.006826504187104172,26,0.00052,-4.986942568479344,-7.5616817463888015,knn
298,27891,0.010319448511585325,35,0.0007,-4.573724959156496,-7.264430222920869,knn
298,27891,0.015043593736927553,47,0.00094,-4.19680304372888,-6.969630682700225,knn
298,27891,0.02122959033431176,62,0.00124,-3.852359299999938,-6.6926438993651916,knn
298,27891,0.02328787862334833,83,0.00166,-3.7598222845350353,-6.400937676613685,knn
298,27891,0.023746379849348857,111,0.00222,-3.7403251875155608,-6.110248083097949,knn
298,27891,0.024985028435313243,148,0.00296,-3.6894784960912292,-5.822566010646168,knn
298,27891,0.027400255656030128,197,0.00394,-3.597202935119593,-5.536574555672295,knn
298,27891,0.03168163902472761,262,0.00524,-3.4520179764825643,-5.251433780649187,knn
298,27891,0.03869248446771972,349,0.00698,-3.252109897606148,-4.964706362207856,knn
298,27891,0.0511487129338863,465,0.0093,-2.973017949483953,-4.677740878822926,knn
298,27891,0.06580515643866505,619,0.01238,-2.7210570783920116,-4.391673011725687,knn
298,27891,0.07906786875209347,824,0.01648,-2.5374486972009302,-4.105607754500811,knn
298,27891,0.09977793383283028,1098,0.02196,-2.304808223991241,-3.8185326623408073,knn
298,27891,0.1152365994416215,1462,0.02924,-2.1607678776911143,-3.5322176441005593,knn
298,27891,0.13132106370664773,1947,0.03894,-2.0301100862700086,-3.2457332790380833,knn
299,27982,0.00261654823314597,15,0.0003,-5.94589929809835,-8.111728083308073,knn
299,27982,0.0029308716750198614,19,0.00038,-5.832455400190734,-7.875339305243843,knn
299,27982,0.0035818920081851302,26,0.00052,-5.631864124266787,-7.5616817463888015,knn
299,27982,0.004609611353903177,35,0.0007,-5.379611730537603,-7.264430222920869,knn
299,27982,0.006030274189293683,47,0.00094,-5.110962798415504,-6.969630682700225,knn
299,27982,0.007492942072041725,62,0.00124,-4.893793758573165,-6.6926438993651916,knn
299,27982,0.010753098158034607,83,0.00166,-4.532561365182918,-6.400937676613685,knn
299,27982,0.014494151904942324,111,0.00222,-4.234010027810274,-6.110248083097949,knn
299,27982,0.02041057990194605,148,0.00296,-3.891701889925796,-5.822566010646168,knn
299,27982,0.027192525571285233,197,0.00394,-3.604813138616634,-5.536574555672295,knn
299,27982,0.03699592203375974,262,0.00524,-3.2969475877158563,-5.251433780649187,knn
299,27982,0.04825148867614201,349,0.00698,-3.031328598281554,-4.964706362207856,knn
299,27982,0.06412411954222298,465,0.0093,-2.7469347059211695,-4.677740878822926,knn
299,27982,0.08784424112300206,619,0.01238,-2.432190020020784,-4.391673011725687,knn
299,27982,0.10722746697389338,824,0.01648,-2.232802841393234,-4.105607754500811,knn
299,27982,0.12555032738063,1098,0.02196,-2.0750485858102183,-3.8185326623408073,knn
299,27982,0.1338555581199183,1462,0.02924,-2.0109939848878633,-3.5322176441005593,knn
299,27982,0.15472551587470157,1947,0.03894,-1.8661025972229806,-3.2457332790380833,knn
300,28056,0.006550249179892228,15,0.0003,-5.028252187326945,-8.111728083308073,knn
300,28056,0.006556422247654936,19,0.00038,-5.027310213881851,-7.875339305243843,knn
300,28056,0.0065892089671772845,26,0.00052,-5.022321973002237,-7.5616817463888015,knn
300,28056,0.006738469001183622,35,0.0007,-4.999922531020354,-7.264430222920869,knn
300,28056,0.006909826691923815,47,0.00094,-4.974810722280644,-6.969630682700225,knn
300,28056,0.007386639538922472,62,0.00124,-4.908082378306454,-6.6926438993651916,knn
300,28056,0.00830121876590844,83,0.00166,-4.791352935693338,-6.400937676613685,knn
300,28056,0.009473875619060303,111,0.00222,-4.6592172032283266,-6.110248083097949,knn
300,28056,0.010492594925589719,148,0.00296,-4.557085515802959,-5.822566010646168,knn
300,28056,0.011045972983121233,197,0.00394,-4.505689353357913,-5.536574555672295,knn
300,28056,0.011974338432029726,262,0.00524,-4.424989382970783,-5.251433780649187,knn
300,28056,0.013574543644143513,349,0.00698,-4.299559031101541,-4.964706362207856,knn
300,28056,0.014981231212035904,465,0.0093,-4.2009571138809285,-4.677740878822926,knn
300,28056,0.017472092925000512,619,0.01238,-4.0471503609241415,-4.391673011725687,knn
300,28056,0.021799656767204894,824,0.01648,-3.8258610539346702,-4.105607754500811,knn
300,28056,0.028315520664347983,1098,0.02196,-3.5643451912983757,-3.8185326623408073,knn
300,28056,0.03967895329693674,1462,0.02924,-3.2269343755188116,-3.5322176441005593,knn
300,28056,0.05584787171597566,1947,0.03894,-2.8851238613375947,-3.2457332790380833,knn
301,28291,0.0029087397327960908,15,0.0003,-5.84003537311899,-8.111728083308073,knn
301,28291,0.003179874160361993,19,0.00038,-5.750913655186262,-7.875339305243843,knn
301,28291,0.004203600312856705,26,0.00052,-5.471813903546938,-7.5616817463888015,knn
301,28291,0.005364605122955792,35,0.0007,-5.22793250803962,-7.264430222920869,knn
301,28291,0.0071351229583295015,47,0.00094,-4.9427257950792605,-6.969630682700225,knn
301,28291,0.009254496543116253,62,0.00124,-4.682645732803015,-6.6926438993651916,knn
301,28291,0.011250717209683948,83,0.00166,-4.487323400391872,-6.400937676613685,knn
301,28291,0.012211190900904044,111,0.00222,-4.405402460734165,-6.110248083097949,knn
301,28291,0.014024623911792659,148,0.00296,-4.266940643491377,-5.822566010646168,knn
301,28291,0.016440396046595133,197,0.00394,-4.108013799218778,-5.536574555672295,knn
301,28291,0.0195713026492854,262,0.00524,-3.933690936208142,-5.251433780649187,knn
301,28291,0.020750968690269617,349,0.00698,-3.8751623495266725,-4.964706362207856,knn
301,28291,0.02317950992238902,465,0.0093,-3.764486583555075,-4.677740878822926,knn
301,28291,0.026278274805331615,619,0.01238,-3.639012734197444,-4.391673011725687,knn
301,28291,0.028929759735092053,824,0.01648,-3.542884465072063,-4.105607754500811,knn
301,28291,0.03127043624903576,1098,0.02196,-3.4650821565692236,-3.8185326623408073,knn
301,28291,0.03689619430493963,1462,0.02924,-3.299646868621963,-3.5322176441005593,knn
301,28291,0.05259185118989803,1947,0.03894,-2.9451940915840127,-3.2457332790380833,knn
302,28292,0.0030900928216753463,15,0.0003,-5.779554149146521,-8.111728083308073,knn
302,28292,0.00322001319352182,19,0.00038,-5.738369822067189,-7.875339305243843,knn
302,28292,0.0034721258634223344,26,0.00052,-5.662988231855389,-7.5616817463888015,knn
302,28292,0.003656169965560073,35,0.0007,-5.611339136985039,-7.264430222920869,knn
302,28292,0.004169929041046887,47,0.00094,-5.479856259851728,-6.969630682700225,knn
302,28292,0.004756289174822637,62,0.00124,-5.348287499894608,-6.6926438993651916,knn
302,28292,0.006142833801434736,83,0.00166,-5.092469112117546,-6.400937676613685,knn
302,28292,0.006376188938208113,111,0.00222,-5.055184705215554,-6.110248083097949,knn
302,28292,0.0065935136061664795,148,0.00296,-5.021668900145968,-5.822566010646168,knn
302,28292,0.00699245051793114,197,0.00394,-4.962924209362087,-5.536574555672295,knn
302,28292,0.0071822054913769475,262,0.00524,-4.9361487715885435,-5.251433780649187,knn
302,28292,0.0076511792630157265,349,0.00698,-4.872895490995696,-4.964706362207856,knn
302,28292,0.008625788124958188,465,0.0093,-4.752998943432573,-4.677740878822926,knn
302,28292,0.011543007584891239,619,0.01238,-4.461675429250796,-4.391673011725687,knn
302,28292,0.01659880270036996,824,0.01648,-4.098424712704617,-4.105607754500811,knn
302,28292,0.023036975604766922,1098,0.02196,-3.770654718924947,-3.8185326623408073,knn
302,28292,0.034450682324801356,1462,0.02924,-3.3682264754834477,-3.5322176441005593,knn
302,28292,0.05221236855684064,1947,0.03894,-2.952435866627358,-3.2457332790380833,knn
303,28423,0.003645323677418406,15,0.0003,-5.6143101170749,-8.111728083308073,knn
303,28423,0.004136488057424464,19,0.00038,-5.487908146459088,-7.875339305243843,knn
303,28423,0.005391425468741354,26,0.00052,-5.222945463582387,-7.5616817463888015,knn
303,28423,0.006642568753833555,35,0.0007,-5.014256529787929,-7.264430222920869,knn
303,28423,0.00836276710579231,47,0.00094,-4.78396591313597,-6.969630682700225,knn
303,28423,0.010536671246400765,62,0.00124,-4.552893606775479,-6.6926438993651916,knn
303,28423,0.013158350956032282,83,0.00166,-4.33069866822896,-6.400937676613685,knn
303,28423,0.016416188722314803,111,0.00222,-4.109487313817485,-6.110248083097949,knn
303,28423,0.022522090751687446,148,0.00296,-3.793258640247015,-5.822566010646168,knn
303,28423,0.030128030489413614,197,0.00394,-3.5022992950719147,-5.536574555672295,knn
303,28423,0.04028042213028952,262,0.00524,-3.211889731288737,-5.251433780649187,knn
303,28423,0.051914589904466193,349,0.00698,-2.958155412622917,-4.964706362207856,knn
303,28423,0.06981743908810524,465,0.0093,-2.6618714567504127,-4.677740878822926,knn
303,28423,0.09446231064592932,619,0.01238,-2.359554353179541,-4.391673011725687,knn
303,28423,0.1099128701699739,824,0.01648,-2.208067316422127,-4.105607754500811,knn
303,28423,0.13286527334490716,1098,0.02196,-2.018419646542891,-3.8185326623408073,knn
303,28423,0.16762521698844832,1462,0.02924,-1.786024642893745,-3.5322176441005593,knn
303,28423,0.20450840171864573,1947,0.03894,-1.5871462201444566,-3.2457332790380833,knn
304,28432,0.001225607083481882,15,0.0003,-6.704318979391286,-8.111728083308073,knn
304,28432,0.001551642992920261,19,0.00038,-6.4684409140170285,-7.875339305243843,knn
304,28432,0.0020599878670415597,26,0.00052,-6.185055185983643,-7.5616817463888015,knn
304,28432,0.002940436612513568,35,0.0007,-5.829197201000041,-7.264430222920869,knn
304,28432,0.004507173718146827,47,0.00094,-5.402084991941251,-6.969630682700225,knn
304,28432,0.005649611646842203,62,0.00124,-5.176168471258327,-6.6926438993651916,knn
304,28432,0.007157295014625774,83,0.00166,-4.939623160644061,-6.400937676613685,knn
304,28432,0.010235439374545408,111,0.00222,-4.581899132158596,-6.110248083097949,knn
304,28432,0.014923005109751364,148,0.00296,-4.204851289625081,-5.822566010646168,knn
304,28432,0.016443318508875794,197,0.00394,-4.107836053953204,-5.536574555672295,knn
304,28432,0.017007625344062888,262,0.00524,-4.074093485843485,-5.251433780649187,knn
304,28432,0.018781232012591628,349,0.00698,-3.974897204979341,-4.964706362207856,knn
304,28432,0.022255867539674574,465,0.0093,-3.8051495954868697,-4.677740878822926,knn
304,28432,0.02751443360052055,619,0.01238,-3.5930445537987534,-4.391673011725687,knn
304,28432,0.034544584776900325,824,0.01648,-3.365504476887815,-4.105607754500811,knn
304,28432,0.04490270867727116,1098,0.02196,-3.1032571591655227,-3.8185326623408073,knn
304,28432,0.05651133605892514,1462,0.02924,-2.8733140227438314,-3.5322176441005593,knn
304,28432,0.06888465800730156,1947,0.03894,-2.6753217961883022,-3.2457332790380833,knn
305,28613,0.00603193878804618,15,0.0003,-5.1106867961983005,-8.111728083308073,knn
305,28613,0.00744472166004579,19,0.00038,-4.900249999704106,-7.875339305243843,knn
305,28613,0.009234537794861908,26,0.00052,-4.684804715867479,-7.5616817463888015,knn
305,28613,0.010852126517688009,35,0.0007,-4.523394225786031,-7.264430222920869,knn
305,28613,0.011546412856140291,47,0.00094,-4.461380465478757,-6.969630682700225,knn
305,28613,0.012933174620868269,62,0.00124,-4.347959592678666,-6.6926438993651916,knn
305,28613,0.01503799549517959,83,0.00166,-4.197175247588816,-6.400937676613685,knn
305,28613,0.01771396419393283,111,0.00222,-4.033402012939635,-6.110248083097949,knn
305,28613,0.019794560875680673,148,0.00296,-3.922348082267947,-5.822566010646168,knn
305,28613,0.023145451854175773,197,0.00394,-3.7659569819339818,-5.536574555672295,knn
305,28613,0.0277705057520819,262,0.00524,-3.5837807656549114,-5.251433780649187,knn
305,28613,0.036825961258987794,349,0.00698,-3.301552213539297,-4.964706362207856,knn
305,28613,0.048504860565968845,465,0.0093,-3.0260912682051457,-4.677740878822926,knn
305,28613,0.06492747706005024,619,0.01238,-2.7344843695226855,-4.391673011725687,knn
305,28613,0.07087647833971081,824,0.01648,-2.6468166587431363,-4.105607754500811,knn
305,28613,0.07505708887078681,1098,0.02196,-2.5895062700563347,-3.8185326623408073,knn
305,28613,0.08203098956141228,1462,0.02924,-2.5006581816315823,-3.5322176441005593,knn
305,28613,0.08973721345686571,1947,0.03894,-2.410869730210521,-3.2457332790380833,knn
306,28834,0.0027533939678611036,15,0.0003,-5.894920958134263,-8.111728083308073,knn
306,28834,0.003020514200899504,19,0.00038,-5.802328196890321,-7.875339305243843,knn
306,28834,0.0033915216290240752,26,0.00052,-5.6864766001772535,-7.5616817463888015,knn
306,28834,0.004283201801390872,35,0.0007,-5.4530544646270025,-7.264430222920869,knn
306,28834,0.0053000967893985056,47,0.00094,-5.24003019644015,-6.969630682700225,knn
306,28834,0.007629589294618146,62,0.00124,-4.875721262838578,-6.6926438993651916,knn
306,28834,0.0105972581282212,83,0.00166,-4.547159978473176,-6.400937676613685,knn
306,28834,0.015536700904872159,111,0.00222,-4.164550253564604,-6.110248083097949,knn
306,28834,0.020366540642994185,148,0.00296,-3.893861889233534,-5.822566010646168,knn
306,28834,0.025989167202266624,197,0.00394,-3.6500754738484122,-5.536574555672295,knn
306,28834,0.038612480142771424,262,0.00524,-3.2541797350070047,-5.251433780649187,knn
306,28834,0.05185210492018784,349,0.00698,-2.9593597487914036,-4.964706362207856,knn
306,28834,0.06835485228686562,465,0.0093,-2.6830427265709558,-4.677740878822926,knn
306,28834,0.09042731666949276,619,0.01238,-2.4032088816823554,-4.391673011725687,knn
306,28834,0.10369235495204313,824,0.01648,-2.2663268892025634,-4.105607754500811,knn
306,28834,0.1159932164390064,1098,0.02196,-2.154223568559817,-3.8185326623408073,knn
306,28834,0.12409505713522194,1462,0.02924,-2.0867074172568056,-3.5322176441005593,knn
306,28834,0.13971681370350275,1947,0.03894,-1.9681376641739763,-3.2457332790380833,knn
307,28883,0.0017770185098370489,15,0.0003,-6.332818313523384,-8.111728083308073,knn
307,28883,0.0023509144579803454,19,0.00038,-6.052950895462457,-7.875339305243843,knn
307,28883,0.0027632751021380813,26,0.00052,-5.891338671533975,-7.5616817463888015,knn
307,28883,0.0038867863240595346,35,0.0007,-5.550172600565555,-7.264430222920869,knn
307,28883,0.004488743707196366,47,0.00094,-5.4061824143305355,-6.969630682700225,knn
307,28883,0.005954779357617444,62,0.00124,-5.123561128478859,-6.6926438993651916,knn
307,28883,0.00762813799842284,83,0.00166,-4.875911500371575,-6.400937676613685,knn
307,28883,0.01059162322268165,111,0.00222,-4.547691852296912,-6.110248083097949,knn
307,28883,0.013790634346105068,148,0.00296,-4.283765587792198,-5.822566010646168,knn
307,28883,0.01795360015744798,197,0.00394,-4.019964618283956,-5.536574555672295,knn
307,28883,0.02516721573020241,262,0.00524,-3.682213094539122,-5.251433780649187,knn
307,28883,0.032416993224788214,349,0.00698,-3.429072511430044,-4.964706362207856,knn
307,28883,0.03609877099707632,465,0.0093,-3.321496458625144,-4.677740878822926,knn
307,28883,0.04411108633089549,619,0.01238,-3.121044137399436,-4.391673011725687,knn
307,28883,0.05814929918892208,824,0.01648,-2.8447414518713066,-4.105607754500811,knn
307,28883,0.07031287780220137,1098,0.02196,-2.6548003134109694,-3.8185326623408073,knn
307,28883,0.0902082044776918,1462,0.02924,-2.4056348973173285,-3.5322176441005593,knn
307,28883,0.11427874087497047,1947,0.03894,-2.169114719575165,-3.2457332790380833,knn
308,28970,0.0023993195511074583,15,0.0003,-6.032570102199629,-8.111728083308073,knn
308,28970,0.0027677620310952882,19,0.00038,-5.889716216347582,-7.875339305243843,knn
308,28970,0.002992548326602671,26,0.00052,-5.811629971421885,-7.5616817463888015,knn
308,28970,0.003443863867287638,35,0.0007,-5.671161220698571,-7.264430222920869,knn
308,28970,0.004283493899620576,47,0.00094,-5.45298627071887,-6.969630682700225,knn
308,28970,0.0052425483456132235,62,0.00124,-5.250947573368398,-6.6926438993651916,knn
308,28970,0.006360692765033128,83,0.00166,-5.0576179822423635,-6.400937676613685,knn
308,28970,0.007527395963462776,111,0.00222,-4.889206118565697,-6.110248083097949,knn
308,28970,0.009292709915366917,148,0.00296,-4.678525066285632,-5.822566010646168,knn
308,28970,0.011929768649254054,197,0.00394,-4.428718435411222,-5.536574555672295,knn
308,28970,0.013963465296820759,262,0.00524,-4.2713109820207,-5.251433780649187,knn
308,28970,0.01792528997241944,349,0.00698,-4.021542715644346,-4.964706362207856,knn
308,28970,0.024104512694299814,465,0.0093,-3.725356207288249,-4.677740878822926,knn
308,28970,0.031121152160176635,619,0.01238,-3.469867557215363,-4.391673011725687,knn
308,28970,0.03923752563066851,824,0.01648,-3.2381217035955845,-4.105607754500811,knn
308,28970,0.05243691040392871,1098,0.02196,-2.9481445386047422,-3.8185326623408073,knn
308,28970,0.06986277566452749,1462,0.02924,-2.661222308578718,-3.5322176441005593,knn
308,28970,0.09199012930335837,1947,0.03894,-2.386073997869987,-3.2457332790380833,knn
309,29245,0.0024232883400232244,15,0.0003,-6.022629842980115,-8.111728083308073,knn
309,29245,0.0030101694309555512,19,0.00038,-5.805758912451536,-7.875339305243843,knn
309,29245,0.004254812346322767,26,0.00052,-5.459704619851112,-7.5616817463888015,knn
309,29245,0.005259022932643931,35,0.0007,-5.24781002373718,-7.264430222920869,knn
309,29245,0.007476806404357026,47,0.00094,-4.895949529454572,-6.969630682700225,knn
309,29245,0.010265157152489192,62,0.00124,-4.578999919082478,-6.6926438993651916,knn
309,29245,0.013807368236142828,83,0.00166,-4.282552899153688,-6.400937676613685,knn
309,29245,0.01777851836639871,111,0.00222,-4.029764383842277,-6.110248083097949,knn
309,29245,0.019393470989482565,148,0.00296,-3.942818816491372,-5.822566010646168,knn
309,29245,0.02419142955317322,197,0.00394,-3.7217568592409855,-5.536574555672295,knn
309,29245,0.030852738296386913,262,0.00524,-3.4785297709365337,-5.251433780649187,knn
309,29245,0.040382226722605975,349,0.00698,-3.209365523422537,-4.964706362207856,knn
309,29245,0.051978840015212274,465,0.0093,-2.9569185660006325,-4.677740878822926,knn
309,29245,0.06635033018637121,619,0.01238,-2.712806541782675,-4.391673011725687,knn
309,29245,0.08217212791982763,824,0.01648,-2.4989391108205274,-4.105607754500811,knn
309,29245,0.10703551387243972,1098,0.02196,-2.234594594238723,-3.8185326623408073,knn
309,29245,0.12240137932636218,1462,0.02924,-2.1004496399611794,-3.5322176441005593,knn
309,29245,0.14129596221111565,1947,0.03894,-1.956898565700554,-3.2457332790380833,knn
310,29280,0.0008074220168189471,15,0.0003,-7.12166408112982,-8.111728083308073,knn
310,29280,0.0010829088526266436,19,0.00038,-6.828104476438021,-7.875339305243843,knn
310,29280,0.0018117313127055633,26,0.00052,-6.31347236452756,-7.5616817463888015,knn
310,29280,0.0022517892122463114,35,0.0007,-6.096030173331335,-7.264430222920869,knn
310,29280,0.0023368110884677265,47,0.00094,-6.058968061751485,-6.969630682700225,knn
310,29280,0.0026043724923710864,62,0.00124,-5.950563518640495,-6.6926438993651916,knn
310,29280,0.0030529010067889524,83,0.00166,-5.79166299065226,-6.400937676613685,knn
310,29280,0.003919251699691181,111,0.00222,-5.5418545363380645,-6.110248083097949,knn
310,29280,0.004973800473197603,148,0.00296,-5.303571048358545,-5.822566010646168,knn
310,29280,0.005733254419530881,197,0.00394,-5.161471947960876,-5.536574555672295,knn
310,29280,0.0070808380266297695,262,0.00524,-4.950363012937945,-5.251433780649187,knn
310,29280,0.009076143452382633,349,0.00698,-4.7021059065060395,-4.964706362207856,knn
310,29280,0.011144557044012782,465,0.0093,-4.496804057751309,-4.677740878822926,knn
310,29280,0.013804001808747676,619,0.01238,-4.282796742715696,-4.391673011725687,knn
310,29280,0.017843023440763706,824,0.01648,-4.026142690810472,-4.105607754500811,knn
310,29280,0.022072211899333033,1098,0.02196,-3.813435841744758,-3.8185326623408073,knn
310,29280,0.029989179918787752,1462,0.02924,-3.506918631750565,-3.5322176441005593,knn
310,29280,0.045982700076749046,1947,0.03894,-3.0794900385189146,-3.2457332790380833,knn
311,29301,0.002414132595160242,15,0.0003,-6.026415230242667,-8.111728083308073,knn
311,29301,0.0028118756519335563,19,0.00038,-5.8739035265187445,-7.875339305243843,knn
311,29301,0.0031940699864189234,26,0.00052,-5.746459317588762,-7.5616817463888015,knn
311,29301,0.004591171939874936,35,0.0007,-5.38361996290797,-7.264430222920869,knn
311,29301,0.005566375777936714,47,0.00094,-5.191011105053372,-6.969630682700225,knn
311,29301,0.007386633634411051,62,0.00124,-4.9080831776569225,-6.6926438993651916,knn
311,29301,0.009442648936460189,83,0.00166,-4.662518730511831,-6.400937676613685,knn
311,29301,0.010566683959386666,111,0.00222,-4.550049250233335,-6.110248083097949,knn
311,29301,0.01170088111015314,148,0.00296,-4.448091131453876,-5.822566010646168,knn
311,29301,0.014436832922226722,197,0.00394,-4.23797249628868,-5.536574555672295,knn
311,29301,0.016757087287020557,262,0.00524,-4.088933988588601,-5.251433780649187,knn
311,29301,0.02013566118210287,349,0.00698,-3.905262847765517,-4.964706362207856,knn
311,29301,0.025237990599055248,465,0.0093,-3.6794048562431567,-4.677740878822926,knn
311,29301,0.03216870113895062,619,0.01238,-3.4367613134623425,-4.391673011725687,knn
311,29301,0.04347111230408334,824,0.01648,-3.1356586464531904,-4.105607754500811,knn
311,29301,0.050673847681194886,1098,0.02196,-2.9823453262968966,-3.8185326623408073,knn
311,29301,0.0590365917957062,1462,0.02924,-2.829597827393686,-3.5322176441005593,knn
311,29301,0.07209347466667136,1947,0.03894,-2.6297917427166237,-3.2457332790380833,knn
312,29356,0.0014336721867176754,15,0.0003,-6.547516163553101,-8.111728083308073,knn
312,29356,0.001613743361088527,19,0.00038,-6.429198729777165,-7.875339305243843,knn
312,29356,0.00207674172267323,26,0.00052,-6.176955092964735,-7.5616817463888015,knn
312,29356,0.0027081720926073103,35,0.0007,-5.911481376244027,-7.264430222920869,knn
312,29356,0.003402551453072984,47,0.00094,-5.68322970141545,-6.969630682700225,knn
312,29356,0.004816525919453228,62,0.00124,-5.335702374393506,-6.6926438993651916,knn
312,29356,0.005863357185855283,83,0.00166,-5.139032940826858,-6.400937676613685,knn
312,29356,0.007263106500022832,111,0.00222,-4.924947649100221,-6.110248083097949,knn
312,29356,0.008840415436270075,148,0.00296,-4.728421408383642,-5.822566010646168,knn
312,29356,0.010753997326871411,197,0.00394,-4.532477749165315,-5.536574555672295,knn
312,29356,0.014347820013265877,262,0.00524,-4.244157263768683,-5.251433780649187,knn
312,29356,0.01968839700983272,349,0.00698,-3.9277258010300184,-4.964706362207856,knn
312,29356,0.026397912542065284,465,0.0093,-3.6344703423324085,-4.677740878822926,knn
312,29356,0.034405291574929775,619,0.01238,-3.3695449015800043,-4.391673011725687,knn
312,29356,0.042901481165277505,824,0.01648,-3.1488489276470295,-4.105607754500811,knn
312,29356,0.05359195590280062,1098,0.02196,-2.9263562986082636,-3.8185326623408073,knn
312,29356,0.06153496357286833,1462,0.02924,-2.7881497523322003,-3.5322176441005593,knn
312,29356,0.08767767637404617,1947,0.03894,-2.43408795734201,-3.2457332790380833,knn
313,29397,0.001131379154700686,15,0.0003,-6.784317899565867,-8.111728083308073,knn
313,29397,0.0012245336381870612,19,0.00038,-6.705195210992196,-7.875339305243843,knn
313,29397,0.0016852336167778904,26,0.00052,-6.385851079816096,-7.5616817463888015,knn
313,29397,0.002298975142432031,35,0.0007,-6.0752918455988105,-7.264430222920869,knn
313,29397,0.0030116008951351263,47,0.00094,-5.805283482759261,-6.969630682700225,knn
313,29397,0.0038164101919132883,62,0.00124,-5.568445038533266,-6.6926438993651916,knn
313,29397,0.0051081818827056836,83,0.00166,-5.276911734024927,-6.400937676613685,knn
313,29397,0.006848337863849175,111,0.00222,-4.983749303764958,-6.110248083097949,knn
313,29397,0.008663071409275082,148,0.00296,-4.748685953088936,-5.822566010646168,knn
313,29397,0.011637528005593624,197,0.00394,-4.453520229886155,-5.536574555672295,knn
313,29397,0.01826874582004932,262,0.00524,-4.002563557908066,-5.251433780649187,knn
313,29397,0.02678934296674447,349,0.00698,-3.6197511210438593,-4.964706362207856,knn
313,29397,0.034397819426512634,465,0.0093,-3.3697621053761044,-4.677740878822926,knn
313,29397,0.044765535184715065,619,0.01238,-3.1063167395399156,-4.391673011725687,knn
313,29397,0.059836931836369255,824,0.01648,-2.8161322194183565,-4.105607754500811,knn
313,29397,0.07597319621616376,1098,0.02196,-2.577374682268772,-3.8185326623408073,knn
313,29397,0.09750625355116241,1462,0.02924,-2.327838764048871,-3.5322176441005593,knn
313,29397,0.11732267367787849,1947,0.03894,-2.1428272455154636,-3.2457332790380833,knn
314,29428,0.003185220224378697,15,0.0003,-5.7492338481164325,-8.111728083308073,knn
314,29428,0.004364405365423518,19,0.00038,-5.434273326823002,-7.875339305243843,knn
314,29428,0.007561320235918718,26,0.00052,-4.8847094696567215,-7.5616817463888015,knn
314,29428,0.011139368018384792,35,0.0007,-4.497269776937426,-7.264430222920869,knn
314,29428,0.014833127588158522,47,0.00094,-4.210892249035471,-6.969630682700225,knn
314,29428,0.018937413472175858,62,0.00124,-3.966615764849015,-6.6926438993651916,knn
314,29428,0.019401949137860253,83,0.00166,-3.9423817469360056,-6.400937676613685,knn
314,29428,0.020789983814403598,111,0.00222,-3.873283955640484,-6.110248083097949,knn
314,29428,0.023378440768799816,148,0.00296,-3.755941015974814,-5.822566010646168,knn
314,29428,0.028016892147962588,197,0.00394,-3.5749476597151255,-5.536574555672295,knn
314,29428,0.03380409220007909,262,0.00524,-3.38717341281341,-5.251433780649187,knn
314,29428,0.04275532688070111,349,0.00698,-3.1522614859654583,-4.964706362207856,knn
314,29428,0.05572715858923059,465,0.0093,-2.887287664000494,-4.677740878822926,knn
314,29428,0.06916897853519965,619,0.01238,-2.671202803932787,-4.391673011725687,knn
314,29428,0.09001913017769952,824,0.01648,-2.4077330737090286,-4.105607754500811,knn
314,29428,0.10524846098471607,1098,0.02196,-2.2514314289995623,-3.8185326623408073,knn
314,29428,0.11453873928820284,1462,0.02924,-2.166842178815233,-3.5322176441005593,knn
314,29428,0.13201735503725154,1947,0.03894,-2.0248218874832467,-3.2457332790380833,knn
315,29475,0.0016704364329757995,15,0.0003,-6.3946703495848105,-8.111728083308073,knn
315,29475,0.002161729916702125,19,0.00038,-6.136846490463119,-7.875339305243843,knn
315,29475,0.003019826559350594,26,0.00052,-5.802555879923174,-7.5616817463888015,knn
315,29475,0.0038717479219802886,35,0.0007,-5.554049214481433,-7.264430222920869,knn
315,29475,0.005297751224184201,47,0.00094,-5.240472845787376,-6.969630682700225,knn
